Amount,Location,Type,Hour,Day,Is_New_Location,Is_High_Amount,Class
566.45,Other,Bank Transfer,9,Mon,0,0,0
418.01,Bangalore,ATM Withdrawal,10,Sat,0,0,0
21.64,Mumbai,ATM Withdrawal,3,Sat,0,0,0
99.76,Pune,E-Commerce,12,Sat,0,0,0
161.21,Delhi,POS Swipe,7,Wed,0,0,0
139.89,Delhi,ATM Withdrawal,19,Thu,1,0,0
43.1,Other,Bank Transfer,14,Thu,1,0,0
391.54,Delhi,Bank Transfer,6,Sun,0,0,0
225.98,Delhi,Bank Transfer,0,Thu,1,1,1
363.92,Other,E-Commerce,8,Sun,0,0,0
391.47,Delhi,UPI,22,Tue,0,0,1
275.95,Mumbai,POS Swipe,7,Mon,0,0,0
115.68,Bangalore,ATM Withdrawal,1,Tue,0,0,0
188.6,Other,POS Swipe,13,Sat,0,0,0
34.96,Pune,ATM Withdrawal,11,Sat,0,0,0
223.95,Other,E-Commerce,22,Fri,0,0,0
39.51,Hyderabad,POS Swipe,16,Sat,0,0,0
236.8,Pune,E-Commerce,18,Thu,0,0,0
52.17,Hyderabad,E-Commerce,5,Mon,0,0,0
25.01,Other,POS Swipe,20,Thu,0,0,0
36.13,Hyderabad,POS Swipe,4,Mon,0,0,0
0.4,Pune,ATM Withdrawal,5,Tue,0,0,0
253.69,Mumbai,Bank Transfer,2,Sat,0,0,0
263.65,Other,E-Commerce,15,Tue,1,0,0
144.69,Other,UPI,17,Thu,0,0,0
35.2,Delhi,ATM Withdrawal,13,Wed,0,1,0
17.45,Other,ATM Withdrawal,14,Mon,0,0,0
3.86,Other,Bank Transfer,3,Sat,0,0,0
36.24,Mumbai,Bank Transfer,10,Fri,0,0,0
443.02,Delhi,E-Commerce,4,Sun,0,0,0
55.29,Bangalore,ATM Withdrawal,8,Wed,0,0,0
87.48,Hyderabad,ATM Withdrawal,4,Tue,0,0,0
22.26,Pune,UPI,6,Mon,1,1,1
50.3,Bangalore,E-Commerce,17,Wed,0,0,0
146.47,Delhi,E-Commerce,17,Sun,0,1,0
187.17,Mumbai,Bank Transfer,19,Fri,0,0,0
56.3,Pune,E-Commerce,23,Wed,0,0,0
11.89,Hyderabad,UPI,1,Fri,0,0,1
99.2,Other,E-Commerce,22,Tue,0,0,0
53.37,Other,POS Swipe,12,Mon,1,0,0
49.58,Bangalore,POS Swipe,12,Tue,0,0,0
643.09,Hyderabad,UPI,16,Mon,1,0,1
191.58,Delhi,Bank Transfer,21,Wed,1,1,0
162.78,Hyderabad,ATM Withdrawal,16,Tue,0,0,0
107.49,Mumbai,E-Commerce,5,Mon,1,0,1
112.05,Bangalore,Bank Transfer,13,Sat,0,0,0
155.7,Bangalore,Bank Transfer,20,Fri,0,0,0
238.43,Mumbai,E-Commerce,13,Mon,0,0,0
242.23,Hyderabad,ATM Withdrawal,11,Sat,0,0,0
37.67,Mumbai,E-Commerce,4,Tue,0,0,0
138.67,Pune,ATM Withdrawal,4,Tue,0,0,0
106.19,Mumbai,UPI,3,Wed,0,0,1
408.86,Hyderabad,ATM Withdrawal,22,Fri,0,0,0
199.62,Mumbai,Bank Transfer,12,Mon,0,0,0
152.07,Delhi,UPI,3,Tue,0,0,1
24.52,Other,POS Swipe,17,Mon,0,0,0
186.1,Mumbai,UPI,15,Thu,0,0,0
24.93,Other,ATM Withdrawal,17,Fri,0,0,0
82.26,Mumbai,UPI,1,Fri,1,0,1
30.83,Hyderabad,UPI,22,Sat,0,1,1
235.58,Pune,POS Swipe,3,Thu,1,0,1
46.2,Pune,ATM Withdrawal,19,Fri,0,0,0
99.47,Other,Bank Transfer,16,Thu,0,0,0
452.05,Hyderabad,UPI,19,Mon,0,0,0
45.71,Hyderabad,E-Commerce,5,Sun,1,0,1
141.78,Hyderabad,Bank Transfer,17,Thu,0,0,0
108.69,Delhi,UPI,19,Wed,0,0,0
3.66,Bangalore,Bank Transfer,6,Sat,0,1,0
314.77,Mumbai,E-Commerce,12,Thu,0,0,0
14.31,Hyderabad,Bank Transfer,8,Mon,0,0,0
128.59,Hyderabad,Bank Transfer,1,Fri,0,0,0
164.5,Hyderabad,E-Commerce,7,Wed,0,0,0
198.0,Pune,E-Commerce,13,Thu,0,0,0
233.36,Hyderabad,E-Commerce,21,Sat,0,0,0
58.41,Mumbai,POS Swipe,23,Sat,0,0,0
2.01,Hyderabad,E-Commerce,17,Mon,0,0,0
257.07,Mumbai,Bank Transfer,0,Wed,0,1,0
153.43,Delhi,E-Commerce,22,Wed,0,0,0
361.72,Bangalore,UPI,8,Wed,1,0,1
344.51,Pune,E-Commerce,8,Thu,1,1,0
370.72,Mumbai,E-Commerce,1,Mon,0,0,0
132.75,Other,ATM Withdrawal,15,Mon,0,0,0
81.18,Delhi,Bank Transfer,3,Mon,0,0,0
313.62,Bangalore,Bank Transfer,12,Sun,0,0,0
120.04,Bangalore,UPI,16,Tue,0,0,0
40.53,Bangalore,POS Swipe,10,Fri,0,0,0
386.17,Mumbai,ATM Withdrawal,22,Mon,0,0,0
428.37,Delhi,UPI,1,Tue,1,0,1
125.59,Hyderabad,UPI,3,Tue,0,0,1
15.74,Other,Bank Transfer,11,Wed,0,0,0
98.15,Delhi,ATM Withdrawal,1,Fri,0,0,0
325.46,Delhi,Bank Transfer,0,Wed,0,0,0
464.1,Delhi,POS Swipe,22,Fri,0,0,0
45.5,Mumbai,Bank Transfer,5,Sun,0,0,0
13.86,Other,E-Commerce,15,Wed,0,0,0
419.68,Mumbai,Bank Transfer,1,Sat,0,0,0
98.66,Other,E-Commerce,13,Thu,0,0,0
156.07,Other,UPI,19,Fri,0,0,0
688.82,Mumbai,POS Swipe,11,Sat,0,0,0
13.78,Other,E-Commerce,18,Tue,0,0,0
209.01,Delhi,POS Swipe,2,Tue,0,0,0
15.4,Mumbai,Bank Transfer,18,Fri,0,0,0
94.15,Other,Bank Transfer,10,Wed,0,0,0
325.74,Bangalore,UPI,3,Sun,0,0,1
113.65,Mumbai,Bank Transfer,16,Thu,0,0,0
1174.37,Pune,E-Commerce,16,Thu,0,0,0
163.77,Mumbai,UPI,6,Mon,1,0,1
77.47,Mumbai,POS Swipe,4,Fri,0,1,0
49.72,Mumbai,UPI,18,Thu,0,0,0
86.32,Other,POS Swipe,20,Wed,0,0,0
93.21,Mumbai,ATM Withdrawal,18,Wed,0,0,0
14.24,Pune,E-Commerce,8,Tue,0,0,0
92.27,Hyderabad,E-Commerce,16,Thu,0,0,0
124.81,Mumbai,POS Swipe,8,Thu,0,0,0
256.56,Bangalore,Bank Transfer,13,Wed,0,0,0
213.85,Pune,Bank Transfer,4,Tue,0,0,0
246.73,Hyderabad,ATM Withdrawal,21,Thu,1,0,0
1.68,Other,POS Swipe,1,Sun,0,0,0
49.1,Mumbai,ATM Withdrawal,23,Sun,1,0,1
216.76,Hyderabad,POS Swipe,14,Wed,0,0,0
132.33,Bangalore,ATM Withdrawal,15,Tue,0,0,0
1.07,Pune,POS Swipe,18,Tue,0,0,0
326.43,Pune,E-Commerce,0,Wed,0,0,0
296.39,Other,ATM Withdrawal,22,Tue,1,0,1
159.0,Other,ATM Withdrawal,11,Sat,0,0,0
13.76,Other,POS Swipe,18,Sat,0,0,0
290.93,Hyderabad,UPI,19,Tue,1,1,1
175.28,Mumbai,UPI,14,Mon,0,0,0
304.62,Delhi,E-Commerce,4,Tue,0,0,0
278.66,Pune,Bank Transfer,0,Sun,0,0,0
324.91,Delhi,Bank Transfer,10,Thu,0,0,0
145.97,Pune,E-Commerce,8,Tue,0,0,0
30.24,Other,Bank Transfer,6,Thu,0,0,0
222.44,Mumbai,POS Swipe,1,Wed,0,0,0
193.77,Mumbai,UPI,16,Tue,0,0,0
271.16,Pune,E-Commerce,15,Wed,0,0,0
37.24,Hyderabad,POS Swipe,15,Fri,0,0,0
43.38,Other,E-Commerce,13,Sun,1,0,0
442.2,Mumbai,UPI,1,Sat,0,0,1
277.24,Mumbai,Bank Transfer,18,Tue,0,0,0
477.69,Bangalore,POS Swipe,2,Wed,0,0,0
284.36,Mumbai,UPI,7,Fri,0,0,0
181.84,Bangalore,E-Commerce,20,Thu,0,0,0
212.34,Mumbai,ATM Withdrawal,18,Thu,1,0,0
439.88,Mumbai,POS Swipe,15,Sat,0,0,0
172.93,Hyderabad,E-Commerce,21,Sat,0,0,0
200.15,Hyderabad,E-Commerce,3,Sun,0,0,0
34.03,Other,UPI,7,Sun,0,1,0
128.46,Mumbai,E-Commerce,0,Thu,0,1,0
252.04,Other,POS Swipe,3,Thu,1,0,1
63.2,Other,POS Swipe,6,Thu,0,0,0
45.19,Other,E-Commerce,0,Mon,0,0,0
75.33,Other,UPI,23,Sun,0,0,1
55.28,Pune,POS Swipe,17,Sat,0,0,0
48.39,Pune,ATM Withdrawal,3,Wed,0,0,0
110.63,Mumbai,Bank Transfer,19,Fri,0,0,0
476.84,Pune,UPI,13,Fri,0,0,0
141.47,Mumbai,UPI,7,Tue,1,0,1
41.63,Hyderabad,Bank Transfer,17,Wed,0,1,0
16.02,Delhi,Bank Transfer,6,Sat,0,0,0
238.25,Bangalore,POS Swipe,2,Mon,0,0,0
96.51,Pune,E-Commerce,20,Mon,0,0,0
345.0,Pune,E-Commerce,13,Wed,0,0,0
215.47,Hyderabad,ATM Withdrawal,11,Thu,1,0,0
318.16,Pune,E-Commerce,14,Thu,1,1,0
63.48,Mumbai,ATM Withdrawal,7,Wed,0,0,0
235.76,Mumbai,ATM Withdrawal,4,Sat,0,0,0
61.32,Delhi,UPI,16,Fri,0,0,0
559.6,Delhi,UPI,9,Thu,0,0,1
202.33,Delhi,POS Swipe,10,Tue,0,0,0
78.46,Mumbai,Bank Transfer,22,Sat,1,0,1
62.81,Other,Bank Transfer,15,Sat,0,0,0
42.37,Other,ATM Withdrawal,15,Mon,0,0,0
237.25,Delhi,Bank Transfer,3,Sun,0,0,0
49.36,Delhi,ATM Withdrawal,22,Thu,0,0,0
180.92,Mumbai,Bank Transfer,4,Fri,0,0,0
61.48,Hyderabad,POS Swipe,9,Sat,0,0,0
216.92,Pune,UPI,13,Thu,0,0,0
337.41,Bangalore,UPI,8,Thu,0,0,0
301.04,Other,ATM Withdrawal,17,Mon,1,0,0
286.13,Other,Bank Transfer,19,Tue,0,0,0
41.58,Mumbai,E-Commerce,5,Sat,0,0,0
18.51,Mumbai,POS Swipe,10,Sun,1,0,0
240.1,Bangalore,Bank Transfer,20,Tue,0,0,0
91.88,Bangalore,E-Commerce,16,Fri,0,0,0
113.25,Delhi,POS Swipe,8,Sun,1,0,0
6.33,Bangalore,POS Swipe,2,Wed,0,0,0
60.11,Pune,UPI,15,Wed,0,0,0
6.85,Pune,ATM Withdrawal,19,Sun,0,0,0
422.7,Other,Bank Transfer,3,Wed,0,0,0
55.78,Pune,POS Swipe,23,Fri,0,0,0
162.99,Pune,Bank Transfer,21,Sat,0,0,0
7.95,Pune,POS Swipe,14,Thu,0,0,0
219.83,Delhi,UPI,1,Tue,0,0,1
78.02,Other,ATM Withdrawal,19,Tue,0,0,0
456.4,Mumbai,E-Commerce,16,Thu,0,0,0
438.06,Other,E-Commerce,18,Sat,1,0,0
78.69,Other,UPI,19,Sun,0,0,0
462.45,Other,POS Swipe,15,Tue,0,0,0
1112.34,Bangalore,UPI,23,Sat,0,0,1
349.07,Mumbai,ATM Withdrawal,18,Sun,0,0,0
372.7,Bangalore,E-Commerce,20,Sun,1,0,0
57.27,Delhi,Bank Transfer,16,Sun,0,0,0
171.94,Delhi,E-Commerce,3,Tue,0,0,0
13.92,Hyderabad,ATM Withdrawal,17,Wed,0,0,0
19.95,Hyderabad,POS Swipe,3,Wed,0,0,0
1361.15,Delhi,UPI,20,Mon,0,0,1
79.09,Delhi,E-Commerce,2,Mon,0,0,0
275.81,Bangalore,E-Commerce,21,Tue,0,0,0
328.67,Delhi,Bank Transfer,17,Wed,0,0,0
390.42,Mumbai,UPI,20,Sat,0,0,0
1208.83,Bangalore,Bank Transfer,19,Mon,0,0,0
55.28,Delhi,Bank Transfer,4,Mon,0,0,0
8.24,Bangalore,POS Swipe,8,Wed,0,0,0
105.93,Bangalore,E-Commerce,21,Sat,1,0,0
27.87,Pune,UPI,22,Mon,0,0,1
4.54,Hyderabad,POS Swipe,23,Thu,0,0,0
89.39,Bangalore,POS Swipe,14,Sun,0,0,0
306.25,Other,POS Swipe,8,Sat,0,0,0
167.03,Bangalore,ATM Withdrawal,13,Thu,0,0,0
75.02,Other,ATM Withdrawal,20,Wed,0,0,0
212.46,Pune,POS Swipe,23,Wed,1,0,1
52.8,Delhi,ATM Withdrawal,1,Mon,0,0,0
2.9,Bangalore,UPI,17,Tue,0,0,0
289.08,Pune,E-Commerce,12,Fri,0,0,0
195.5,Mumbai,UPI,20,Thu,0,0,0
287.35,Pune,E-Commerce,15,Thu,0,0,0
7.94,Hyderabad,ATM Withdrawal,5,Sat,0,0,0
362.95,Hyderabad,UPI,15,Sat,0,0,0
193.27,Delhi,Bank Transfer,3,Wed,0,0,0
165.75,Other,POS Swipe,23,Sun,1,0,1
195.96,Delhi,E-Commerce,9,Tue,0,0,0
399.66,Other,E-Commerce,18,Wed,1,0,0
176.83,Other,Bank Transfer,10,Mon,0,0,0
173.95,Other,Bank Transfer,4,Tue,0,1,0
935.1,Other,POS Swipe,17,Mon,0,0,0
282.72,Hyderabad,ATM Withdrawal,2,Thu,0,0,0
116.78,Hyderabad,UPI,7,Wed,1,0,1
245.79,Bangalore,UPI,10,Sat,0,1,0
98.61,Hyderabad,UPI,20,Wed,0,0,0
51.98,Delhi,ATM Withdrawal,18,Fri,0,1,0
181.69,Hyderabad,POS Swipe,20,Tue,0,0,0
526.72,Delhi,UPI,2,Sun,0,0,1
529.41,Mumbai,E-Commerce,11,Thu,0,0,0
83.68,Hyderabad,E-Commerce,14,Fri,0,0,0
150.02,Delhi,E-Commerce,22,Fri,0,0,0
47.56,Other,Bank Transfer,23,Wed,1,0,1
1086.65,Pune,Bank Transfer,15,Tue,0,0,0
793.91,Other,ATM Withdrawal,4,Wed,0,0,1
209.68,Bangalore,UPI,18,Tue,0,1,0
326.35,Delhi,Bank Transfer,5,Fri,0,0,0
251.12,Other,E-Commerce,11,Mon,0,0,0
179.87,Hyderabad,Bank Transfer,18,Thu,0,0,0
10.96,Hyderabad,E-Commerce,8,Fri,0,0,0
121.31,Mumbai,UPI,17,Wed,0,0,0
224.65,Pune,ATM Withdrawal,2,Sun,0,0,0
226.35,Delhi,POS Swipe,22,Sun,1,0,1
93.4,Other,POS Swipe,13,Thu,0,1,0
568.4,Pune,E-Commerce,23,Fri,1,0,1
36.63,Mumbai,Bank Transfer,20,Tue,1,1,0
138.77,Bangalore,Bank Transfer,4,Sun,0,0,0
234.81,Pune,E-Commerce,4,Wed,1,0,1
238.89,Mumbai,UPI,3,Sun,0,0,1
209.19,Delhi,E-Commerce,21,Fri,0,0,0
64.4,Bangalore,UPI,15,Tue,0,0,0
33.97,Hyderabad,ATM Withdrawal,12,Tue,0,0,0
202.09,Mumbai,ATM Withdrawal,7,Tue,0,0,0
182.91,Hyderabad,E-Commerce,23,Sun,0,0,0
39.53,Bangalore,ATM Withdrawal,20,Thu,0,0,0
244.25,Mumbai,Bank Transfer,15,Wed,0,0,0
121.46,Mumbai,UPI,1,Tue,0,0,1
220.38,Bangalore,POS Swipe,7,Fri,0,0,0
363.25,Delhi,POS Swipe,2,Tue,0,0,0
37.2,Mumbai,ATM Withdrawal,22,Wed,0,0,0
3.87,Bangalore,UPI,8,Sat,0,0,0
302.01,Pune,Bank Transfer,10,Sat,1,0,0
188.17,Hyderabad,POS Swipe,20,Thu,0,0,0
240.55,Mumbai,Bank Transfer,23,Tue,0,0,0
364.22,Pune,Bank Transfer,19,Fri,0,0,0
324.72,Mumbai,POS Swipe,0,Wed,0,0,0
648.43,Delhi,POS Swipe,0,Sun,0,0,1
153.55,Bangalore,ATM Withdrawal,21,Tue,0,0,0
134.08,Mumbai,UPI,7,Sun,0,0,0
102.8,Bangalore,E-Commerce,15,Thu,0,0,0
33.37,Other,UPI,9,Mon,0,1,0
170.01,Mumbai,E-Commerce,1,Sat,0,0,0
64.87,Delhi,POS Swipe,15,Fri,0,0,0
508.44,Delhi,Bank Transfer,3,Sat,0,0,1
175.03,Pune,UPI,18,Tue,0,0,0
179.71,Delhi,Bank Transfer,8,Tue,0,0,0
87.68,Bangalore,UPI,2,Mon,1,0,1
10.68,Other,UPI,10,Wed,1,0,1
6.45,Delhi,Bank Transfer,7,Sun,0,0,0
110.1,Mumbai,ATM Withdrawal,6,Sun,0,0,0
17.67,Delhi,POS Swipe,0,Sun,0,0,0
186.71,Other,ATM Withdrawal,7,Mon,0,0,0
425.68,Bangalore,ATM Withdrawal,23,Sun,0,0,0
428.97,Mumbai,UPI,16,Wed,0,0,0
215.2,Pune,POS Swipe,10,Tue,0,0,0
47.46,Pune,UPI,6,Mon,0,0,0
397.55,Pune,E-Commerce,8,Sat,1,0,0
434.48,Mumbai,UPI,13,Sun,0,0,0
43.79,Pune,Bank Transfer,4,Sat,1,0,1
267.44,Delhi,UPI,17,Sun,1,0,1
67.52,Mumbai,E-Commerce,23,Tue,0,0,0
324.55,Mumbai,UPI,22,Mon,0,0,1
1178.35,Mumbai,E-Commerce,12,Tue,0,0,0
6.1,Hyderabad,POS Swipe,4,Sat,0,0,0
455.32,Bangalore,UPI,7,Sat,0,0,0
194.91,Hyderabad,E-Commerce,14,Tue,0,0,0
725.24,Hyderabad,POS Swipe,21,Sun,1,0,1
125.1,Hyderabad,Bank Transfer,3,Tue,1,0,1
375.97,Bangalore,ATM Withdrawal,0,Thu,0,1,0
12.89,Hyderabad,E-Commerce,5,Mon,0,0,0
81.68,Pune,Bank Transfer,23,Thu,0,0,0
13.87,Mumbai,POS Swipe,18,Tue,0,0,0
740.54,Mumbai,Bank Transfer,11,Fri,0,0,0
339.63,Delhi,UPI,6,Sat,0,0,0
382.85,Other,ATM Withdrawal,12,Wed,0,0,0
556.01,Pune,E-Commerce,6,Mon,0,0,0
17.79,Bangalore,POS Swipe,8,Mon,0,0,0
97.42,Other,ATM Withdrawal,0,Sat,0,0,0
14.74,Mumbai,POS Swipe,20,Wed,1,1,0
47.35,Hyderabad,Bank Transfer,23,Thu,0,0,0
52.11,Delhi,POS Swipe,12,Wed,0,0,0
126.64,Delhi,POS Swipe,18,Fri,0,0,0
62.55,Mumbai,Bank Transfer,20,Tue,1,0,0
21.29,Pune,Bank Transfer,0,Wed,0,0,0
36.66,Other,ATM Withdrawal,19,Sun,1,0,0
31.86,Delhi,E-Commerce,20,Wed,0,0,0
722.95,Mumbai,Bank Transfer,18,Tue,0,0,0
284.83,Pune,ATM Withdrawal,17,Sat,0,0,0
686.92,Mumbai,POS Swipe,22,Mon,0,1,1
115.87,Mumbai,POS Swipe,4,Sat,0,0,0
65.25,Pune,UPI,2,Sun,0,0,1
320.19,Pune,Bank Transfer,1,Fri,0,0,0
78.98,Pune,ATM Withdrawal,21,Sat,0,0,0
71.16,Mumbai,ATM Withdrawal,9,Wed,1,0,0
52.92,Delhi,E-Commerce,5,Wed,0,1,0
27.78,Bangalore,ATM Withdrawal,18,Mon,1,0,0
59.27,Bangalore,Bank Transfer,16,Fri,0,1,0
87.8,Mumbai,ATM Withdrawal,18,Tue,0,0,0
224.17,Mumbai,UPI,12,Tue,1,0,1
12.92,Delhi,POS Swipe,16,Thu,0,0,0
47.27,Pune,POS Swipe,22,Fri,1,0,1
331.12,Mumbai,ATM Withdrawal,17,Fri,0,0,0
31.78,Hyderabad,ATM Withdrawal,10,Wed,0,0,0
83.91,Pune,ATM Withdrawal,19,Thu,0,0,0
399.99,Mumbai,ATM Withdrawal,19,Tue,1,0,0
33.67,Hyderabad,UPI,12,Sun,1,0,1
17.27,Other,Bank Transfer,23,Fri,0,0,0
132.54,Delhi,UPI,10,Fri,0,1,0
72.03,Hyderabad,UPI,19,Mon,0,0,0
165.75,Mumbai,UPI,18,Tue,0,0,0
325.73,Bangalore,POS Swipe,9,Mon,0,0,0
29.5,Mumbai,UPI,2,Thu,0,0,1
173.83,Bangalore,ATM Withdrawal,20,Fri,0,0,0
140.85,Delhi,UPI,5,Thu,0,0,1
31.12,Delhi,ATM Withdrawal,6,Sat,0,0,0
195.63,Pune,Bank Transfer,20,Mon,0,0,0
63.94,Pune,POS Swipe,22,Tue,0,0,0
133.82,Bangalore,Bank Transfer,19,Fri,0,0,0
17.17,Bangalore,Bank Transfer,4,Sat,0,0,0
123.08,Delhi,POS Swipe,21,Sat,0,0,0
73.19,Hyderabad,ATM Withdrawal,8,Tue,0,0,0
345.62,Bangalore,ATM Withdrawal,21,Thu,0,0,0
11.73,Bangalore,ATM Withdrawal,9,Sat,0,1,0
108.47,Hyderabad,POS Swipe,13,Wed,0,0,0
122.66,Pune,UPI,10,Tue,1,0,1
258.2,Pune,E-Commerce,16,Sat,0,0,0
170.8,Bangalore,UPI,10,Tue,0,0,0
220.05,Pune,UPI,6,Tue,0,0,0
300.16,Pune,Bank Transfer,10,Fri,0,0,0
396.39,Other,E-Commerce,12,Thu,0,0,0
75.34,Pune,ATM Withdrawal,18,Thu,0,0,0
154.45,Delhi,UPI,5,Fri,0,0,1
366.65,Mumbai,POS Swipe,1,Tue,0,0,0
910.35,Bangalore,UPI,13,Tue,1,0,1
440.58,Bangalore,ATM Withdrawal,15,Wed,0,0,0
92.87,Delhi,UPI,6,Sat,1,0,1
43.42,Mumbai,Bank Transfer,0,Tue,0,1,0
134.43,Mumbai,Bank Transfer,1,Sat,0,0,0
270.68,Delhi,UPI,8,Mon,0,0,0
135.68,Hyderabad,Bank Transfer,22,Sat,0,0,0
132.01,Hyderabad,POS Swipe,17,Tue,0,0,0
364.32,Mumbai,E-Commerce,20,Wed,0,0,0
89.7,Hyderabad,UPI,19,Mon,0,0,0
392.93,Hyderabad,POS Swipe,17,Wed,0,0,0
104.45,Hyderabad,POS Swipe,17,Sat,0,1,0
79.57,Mumbai,POS Swipe,9,Wed,0,0,0
121.02,Hyderabad,ATM Withdrawal,7,Sat,1,0,0
287.47,Bangalore,UPI,20,Thu,1,1,1
26.94,Other,UPI,7,Sat,0,0,0
43.74,Mumbai,UPI,1,Fri,0,0,1
605.01,Delhi,E-Commerce,17,Wed,0,0,0
38.59,Hyderabad,POS Swipe,10,Tue,0,0,0
167.74,Pune,UPI,10,Thu,0,0,0
173.17,Mumbai,Bank Transfer,18,Sun,1,0,0
134.52,Delhi,ATM Withdrawal,10,Mon,1,0,0
206.98,Other,E-Commerce,9,Sat,0,0,0
52.23,Bangalore,ATM Withdrawal,7,Fri,0,0,0
160.89,Delhi,POS Swipe,14,Thu,0,0,0
93.1,Hyderabad,Bank Transfer,7,Wed,0,0,0
216.75,Pune,POS Swipe,18,Sun,0,0,0
30.45,Hyderabad,UPI,0,Sun,0,0,1
169.2,Delhi,ATM Withdrawal,22,Thu,0,0,0
40.98,Mumbai,Bank Transfer,19,Tue,0,0,0
65.32,Pune,ATM Withdrawal,2,Tue,0,0,0
49.36,Pune,E-Commerce,20,Tue,0,0,0
40.38,Delhi,Bank Transfer,11,Fri,0,0,0
349.41,Other,E-Commerce,15,Sun,0,0,0
67.29,Other,Bank Transfer,21,Thu,0,0,0
523.8,Hyderabad,UPI,15,Thu,0,1,1
700.82,Delhi,ATM Withdrawal,16,Sun,0,0,0
169.38,Pune,ATM Withdrawal,15,Wed,0,0,0
30.86,Delhi,POS Swipe,8,Mon,0,0,0
93.86,Pune,Bank Transfer,21,Tue,0,0,0
319.63,Hyderabad,Bank Transfer,18,Mon,0,0,0
91.58,Mumbai,E-Commerce,0,Sun,0,0,0
18.21,Mumbai,Bank Transfer,17,Sun,0,0,0
162.74,Delhi,ATM Withdrawal,5,Mon,0,0,0
373.02,Pune,Bank Transfer,5,Tue,0,0,0
317.85,Mumbai,POS Swipe,11,Tue,0,0,0
38.5,Pune,POS Swipe,2,Wed,0,0,0
223.42,Hyderabad,ATM Withdrawal,10,Fri,0,1,0
49.82,Delhi,ATM Withdrawal,5,Tue,1,0,1
49.23,Pune,ATM Withdrawal,13,Mon,0,0,0
414.41,Delhi,Bank Transfer,17,Sun,0,1,0
57.45,Pune,Bank Transfer,15,Wed,0,0,0
61.1,Other,UPI,23,Thu,1,0,1
0.13,Other,E-Commerce,12,Sun,0,0,0
409.08,Pune,Bank Transfer,0,Wed,0,1,0
314.62,Hyderabad,UPI,5,Tue,0,0,1
197.41,Delhi,UPI,13,Sun,0,0,0
277.47,Bangalore,POS Swipe,16,Sat,1,0,0
32.99,Pune,Bank Transfer,12,Tue,0,0,0
122.62,Pune,UPI,12,Fri,0,0,0
86.53,Other,POS Swipe,8,Wed,0,0,0
19.69,Mumbai,E-Commerce,5,Tue,0,0,0
133.16,Other,POS Swipe,5,Mon,0,0,0
507.0,Delhi,E-Commerce,4,Mon,1,0,1
8.18,Other,ATM Withdrawal,20,Wed,0,0,0
68.91,Bangalore,ATM Withdrawal,13,Sun,0,1,0
46.52,Hyderabad,POS Swipe,13,Fri,0,0,0
54.4,Bangalore,ATM Withdrawal,3,Sat,0,0,0
478.14,Hyderabad,Bank Transfer,1,Wed,0,0,0
126.25,Bangalore,POS Swipe,1,Fri,0,0,0
125.58,Other,UPI,16,Mon,0,0,0
285.9,Bangalore,Bank Transfer,9,Tue,0,1,0
33.56,Other,POS Swipe,13,Thu,0,0,0
133.6,Other,E-Commerce,18,Tue,0,0,0
112.42,Delhi,ATM Withdrawal,16,Mon,0,0,0
181.72,Other,ATM Withdrawal,21,Sat,1,0,0
1544.71,Mumbai,ATM Withdrawal,10,Sun,0,0,0
293.46,Bangalore,POS Swipe,6,Mon,0,0,0
101.45,Pune,Bank Transfer,8,Tue,0,0,0
351.53,Pune,E-Commerce,13,Tue,0,0,0
37.44,Pune,ATM Withdrawal,22,Sat,0,0,0
6.19,Mumbai,Bank Transfer,3,Sat,0,0,0
45.74,Other,UPI,13,Mon,0,0,0
83.23,Bangalore,UPI,19,Tue,0,0,0
142.91,Hyderabad,E-Commerce,23,Sun,0,0,0
190.97,Hyderabad,ATM Withdrawal,19,Thu,0,0,0
482.94,Delhi,UPI,16,Thu,1,1,1
142.61,Mumbai,Bank Transfer,18,Wed,0,0,0
139.14,Bangalore,Bank Transfer,16,Thu,0,0,0
10.31,Other,UPI,13,Mon,0,0,0
7.11,Pune,ATM Withdrawal,12,Mon,0,0,0
160.22,Mumbai,E-Commerce,13,Wed,0,0,0
115.31,Mumbai,ATM Withdrawal,15,Sun,0,0,0
365.49,Bangalore,POS Swipe,20,Fri,0,1,0
35.03,Other,UPI,14,Sun,0,0,0
5.06,Delhi,POS Swipe,18,Wed,0,0,0
119.22,Other,UPI,21,Fri,0,0,0
54.22,Delhi,E-Commerce,10,Fri,0,0,0
10.18,Delhi,ATM Withdrawal,11,Tue,0,0,0
257.9,Pune,ATM Withdrawal,10,Sat,0,0,0
23.67,Pune,UPI,22,Thu,1,0,1
187.46,Bangalore,Bank Transfer,4,Sun,0,0,0
65.99,Other,POS Swipe,7,Fri,0,0,0
38.11,Delhi,ATM Withdrawal,5,Tue,0,0,0
95.53,Bangalore,ATM Withdrawal,15,Wed,0,0,0
323.34,Delhi,UPI,11,Wed,0,0,0
99.55,Mumbai,Bank Transfer,5,Sun,0,0,0
277.88,Hyderabad,POS Swipe,12,Sun,0,0,0
26.82,Hyderabad,Bank Transfer,6,Fri,0,0,0
296.36,Delhi,Bank Transfer,7,Sun,1,0,0
54.08,Bangalore,UPI,11,Tue,1,0,1
226.26,Pune,Bank Transfer,1,Mon,0,0,0
166.84,Other,POS Swipe,22,Sun,0,0,0
529.42,Delhi,E-Commerce,8,Sat,0,0,0
97.98,Delhi,E-Commerce,12,Sat,0,1,0
